Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2012-10-22 00:00:00-04:00,15343.7998046875,15343.7998046875,15177.5,15177.5,138112,0.0,0.0,0.0
2012-10-23 00:00:00-04:00,15177.5,15219.0,15135.900390625,15177.5,184358,0.0,0.0,0.0
2012-10-24 00:00:00-04:00,15177.5,15219.0,15177.5,15177.5,197152,0.0,0.0,0.0
2012-10-25 00:00:00-04:00,15052.7001953125,15177.5,15052.7001953125,15177.5,148501,0.0,0.0,0.0
2012-10-26 00:00:00-04:00,15177.5,15177.5,15052.7001953125,15135.900390625,76763,0.0,0.0,0.0
2012-10-31 00:00:00-04:00,14928.0,14969.5,14886.400390625,14886.400390625,220022,0.0,0.0,0.0
2012-11-01 00:00:00-04:00,14720.0,14969.5,14720.0,14886.400390625,168606,0.0,0.0,0.0
2012-11-02 00:00:00-04:00,14262.599609375,14387.400390625,14179.5,14179.5,232816,0.0,0.0,0.0
2012-11-05 00:00:00-05:00,13555.7998046875,14179.5,13514.2001953125,14096.2998046875,235582,0.0,0.0,0.0
2012-11-06 00:00:00-05:00,14304.2001953125,14304.2001953125,13930.0,13930.0,107883,0.0,0.0,0.0
2012-11-07 00:00:00-05:00,14096.2998046875,14221.099609375,14013.2001953125,14137.900390625,107233,0.0,0.0,0.0
2012-11-08 00:00:00-05:00,14221.099609375,14221.099609375,14054.7001953125,14137.900390625,87609,0.0,0.0,0.0
2012-11-09 00:00:00-05:00,14137.900390625,14179.5,14054.7001953125,14137.900390625,55793,0.0,0.0,0.0
2012-11-12 00:00:00-05:00,14262.599609375,14636.900390625,14262.599609375,14553.7001953125,239117,0.0,0.0,0.0
2012-11-13 00:00:00-05:00,14595.2998046875,14636.900390625,14512.099609375,14512.099609375,74839,0.0,0.0,0.0
2012-11-14 00:00:00-05:00,14595.2998046875,14595.2998046875,14470.599609375,14553.7001953125,75777,0.0,0.0,0.0
2012-11-15 00:00:00-05:00,14553.7001953125,14553.7001953125,14429.0,14429.0,109879,0.0,0.0,0.0
2012-11-16 00:00:00-05:00,14512.099609375,14512.099609375,14345.7998046875,14345.7998046875,42277,0.0,0.0,0.0
2012-11-19 00:00:00-05:00,14470.599609375,14470.599609375,14137.900390625,14137.900390625,79192,0.0,0.0,0.0
2012-11-20 00:00:00-05:00,14013.2001953125,14179.5,14013.2001953125,14137.900390625,53027,0.0,0.0,0.0
2012-11-21 00:00:00-05:00,14262.599609375,14262.599609375,14096.2998046875,14096.2998046875,50286,0.0,0.0,0.0
2012-11-23 00:00:00-05:00,14179.5,14179.5,14096.2998046875,14096.2998046875,76787,0.0,0.0,0.0
2012-11-26 00:00:00-05:00,14137.900390625,14137.900390625,14013.2001953125,14013.2001953125,92684,0.0,0.0,0.0
2012-11-27 00:00:00-05:00,14013.2001953125,14054.7001953125,13888.400390625,13888.400390625,118849,0.0,0.0,0.0
2012-11-28 00:00:00-05:00,13930.0,13930.0,13722.099609375,13722.099609375,106752,0.0,0.0,0.0
2012-11-29 00:00:00-05:00,13722.099609375,13763.7001953125,13555.7998046875,13555.7998046875,177336,0.0,0.0,0.0
2012-11-30 00:00:00-05:00,13597.2998046875,13638.900390625,13555.7998046875,13597.2998046875,106848,0.0,0.0,0.0
2012-12-03 00:00:00-05:00,13597.2998046875,13597.2998046875,13472.599609375,13514.2001953125,130729,0.0,0.0,0.0
2012-12-04 00:00:00-05:00,13389.400390625,13638.900390625,13347.7998046875,13638.900390625,225217,0.0,0.0,0.0
2012-12-05 00:00:00-05:00,13638.900390625,13805.2001953125,13431.0,13597.2998046875,257683,0.0,0.0,0.0
2012-12-06 00:00:00-05:00,13472.599609375,13597.2998046875,13472.599609375,13514.2001953125,159588,0.0,0.0,0.0
2012-12-07 00:00:00-05:00,13431.0,13555.7998046875,13389.400390625,13431.0,97590,0.0,0.0,0.0
2012-12-10 00:00:00-05:00,13514.2001953125,13597.2998046875,13472.599609375,13597.2998046875,90183,0.0,0.0,0.0
2012-12-11 00:00:00-05:00,13514.2001953125,13597.2998046875,13514.2001953125,13514.2001953125,99273,0.0,0.0,0.0
2012-12-12 00:00:00-05:00,13514.2001953125,13930.0,13514.2001953125,13722.099609375,347986,0.0,0.0,0.0
2012-12-13 00:00:00-05:00,13763.7001953125,13888.400390625,13680.5,13805.2001953125,334687,0.0,0.0,0.0
2012-12-14 00:00:00-05:00,13763.7001953125,13930.0,13722.099609375,13722.099609375,147587,0.0,0.0,0.0
2012-12-17 00:00:00-05:00,13722.099609375,13888.400390625,13638.900390625,13680.5,216102,0.0,0.0,0.0
2012-12-18 00:00:00-05:00,13514.2001953125,13680.5,13472.599609375,13472.599609375,229113,0.0,0.0,0.0
2012-12-19 00:00:00-05:00,13680.5,14013.2001953125,13555.7998046875,13846.7998046875,363329,0.0,0.0,0.0
2012-12-20 00:00:00-05:00,13930.0,13930.0,13638.900390625,13638.900390625,171372,0.0,0.0,0.0
2012-12-21 00:00:00-05:00,13638.900390625,13722.099609375,13431.0,13555.7998046875,487590,0.0,0.0,0.0
2012-12-24 00:00:00-05:00,13597.2998046875,13846.7998046875,13597.2998046875,13805.2001953125,375378,0.0,0.0,0.0
2012-12-26 00:00:00-05:00,13763.7001953125,14262.599609375,13722.099609375,14262.599609375,660429,0.0,0.0,0.0
2012-12-27 00:00:00-05:00,14345.7998046875,14886.400390625,14345.7998046875,14761.599609375,834446,0.0,0.0,0.0
2012-12-28 00:00:00-05:00,14761.599609375,14761.599609375,14595.2998046875,14636.900390625,366744,0.0,0.0,0.0
2012-12-31 00:00:00-05:00,14636.900390625,14636.900390625,14636.900390625,14636.900390625,0,0.0,0.0,0.0
2013-01-02 00:00:00-05:00,14678.5,15219.0,14678.5,15135.900390625,914625,0.0,0.0,0.0
2013-01-03 00:00:00-05:00,15135.900390625,15219.0,14678.5,14928.0,882496,0.0,0.0,0.0
2013-01-04 00:00:00-05:00,14844.7998046875,15135.900390625,14803.2001953125,15135.900390625,668605,0.0,0.0,0.0
2013-01-07 00:00:00-05:00,15052.7001953125,15177.5,14969.5,15052.7001953125,491967,0.0,0.0,0.0
2013-01-08 00:00:00-05:00,15094.2998046875,15801.2001953125,15052.7001953125,15801.2001953125,1288680,0.0,0.0,0.0
2013-01-09 00:00:00-05:00,16591.19921875,16591.19921875,16009.099609375,16217.0,3820157,0.0,0.0,0.0
2013-01-10 00:00:00-05:00,16092.2998046875,16549.69921875,16050.7001953125,16424.900390625,1459884,0.0,0.0,0.0
2013-01-11 00:00:00-05:00,16424.900390625,16508.099609375,16133.7998046875,16175.400390625,1478546,0.0,0.0,0.0
2013-01-14 00:00:00-05:00,15884.2998046875,16009.099609375,15634.900390625,15676.400390625,1201479,0.0,0.0,0.0
2013-01-15 00:00:00-05:00,15676.400390625,16092.2998046875,15676.400390625,15884.2998046875,860659,0.0,0.0,0.0
2013-01-16 00:00:00-05:00,16050.7001953125,16300.2001953125,15884.2998046875,16050.7001953125,885911,0.0,0.0,0.0
2013-01-17 00:00:00-05:00,16009.099609375,16092.2998046875,15842.7998046875,15842.7998046875,702706,0.0,0.0,0.0
2013-01-18 00:00:00-05:00,15718.0,15842.7998046875,15676.400390625,15759.599609375,872876,0.0,0.0,0.0
2013-01-22 00:00:00-05:00,15676.400390625,15759.599609375,15094.2998046875,15426.900390625,897598,0.0,0.0,0.0
2013-01-23 00:00:00-05:00,15343.7998046875,15510.099609375,15343.7998046875,15426.900390625,463012,0.0,0.0,0.0
2013-01-24 00:00:00-05:00,15510.099609375,15842.7998046875,15510.099609375,15801.2001953125,340651,0.0,0.0,0.0
2013-01-25 00:00:00-05:00,15967.5,16424.900390625,15967.5,16341.7001953125,1893942,0.0,0.0,0.0
2013-01-28 00:00:00-05:00,16424.900390625,16965.5,16424.900390625,16549.69921875,1343247,0.0,0.0,0.0
2013-01-29 00:00:00-05:00,16508.099609375,16632.80078125,16383.2998046875,16424.900390625,498123,0.0,0.0,0.0
2013-01-30 00:00:00-05:00,16632.80078125,17298.099609375,16632.80078125,16965.5,1658479,0.0,0.0,0.0
2013-01-31 00:00:00-05:00,16882.30078125,16923.900390625,16632.80078125,16674.400390625,881798,0.0,0.0,0.0
2013-02-01 00:00:00-05:00,16632.80078125,16632.80078125,16217.0,16424.900390625,777498,0.0,0.0,0.0
2013-02-04 00:00:00-05:00,16549.69921875,16549.69921875,16300.2001953125,16383.2998046875,400581,0.0,0.0,0.0
2013-02-05 00:00:00-05:00,16258.599609375,16383.2998046875,16175.400390625,16300.2001953125,440574,0.0,0.0,0.0
2013-02-06 00:00:00-05:00,16258.599609375,16632.80078125,16258.599609375,16383.2998046875,218603,0.0,0.0,0.0
2013-02-07 00:00:00-05:00,16424.900390625,16466.5,16341.7001953125,16466.5,373935,0.0,0.0,0.0
2013-02-08 00:00:00-05:00,16508.099609375,16840.69921875,16424.900390625,16549.69921875,221658,0.0,0.0,0.0
2013-02-11 00:00:00-05:00,16549.69921875,16549.69921875,16549.69921875,16549.69921875,0,0.0,0.0,0.0
2013-02-12 00:00:00-05:00,16549.69921875,16549.69921875,16549.69921875,16549.69921875,0,0.0,0.0,0.0
2013-02-13 00:00:00-05:00,16549.69921875,16549.69921875,16549.69921875,16549.69921875,0,0.0,0.0,0.0
2013-02-14 00:00:00-05:00,16549.69921875,16549.69921875,16549.69921875,16549.69921875,0,0.0,0.0,0.0
2013-02-15 00:00:00-05:00,16549.69921875,16549.69921875,16549.69921875,16549.69921875,0,0.0,0.0,0.0
2013-02-19 00:00:00-05:00,16632.80078125,16674.400390625,16466.5,16508.099609375,404645,0.0,0.0,0.0
2013-02-20 00:00:00-05:00,16300.2001953125,16508.099609375,16300.2001953125,16424.900390625,412653,0.0,0.0,0.0
2013-02-21 00:00:00-05:00,16424.900390625,16466.5,16050.7001953125,16050.7001953125,739670,0.0,0.0,0.0
2013-02-22 00:00:00-05:00,16175.400390625,16383.2998046875,15593.2998046875,16009.099609375,812778,0.0,0.0,0.0
2013-02-25 00:00:00-05:00,16175.400390625,16175.400390625,15925.900390625,15967.5,344691,0.0,0.0,0.0
2013-02-26 00:00:00-05:00,15967.5,15967.5,15343.7998046875,15343.7998046875,685488,0.0,0.0,0.0
2013-02-27 00:00:00-05:00,15219.0,15510.099609375,15177.5,15219.0,680846,0.0,0.0,0.0
2013-02-28 00:00:00-05:00,15219.0,15468.5,15219.0,15385.400390625,459501,0.0,0.0,0.0
2013-03-01 00:00:00-05:00,15426.900390625,15426.900390625,15302.2001953125,15385.400390625,232985,0.0,0.0,0.0
2013-03-04 00:00:00-05:00,15343.7998046875,15343.7998046875,14969.5,15052.7001953125,542421,0.0,0.0,0.0
2013-03-05 00:00:00-05:00,14969.5,15052.7001953125,14844.7998046875,14844.7998046875,468856,0.0,0.0,0.0
2013-03-06 00:00:00-05:00,14844.7998046875,15094.2998046875,14844.7998046875,15052.7001953125,145134,0.0,0.0,0.0
2013-03-07 00:00:00-05:00,15177.5,15177.5,14803.2001953125,14969.5,278653,0.0,0.0,0.0
2013-03-08 00:00:00-05:00,14928.0,15343.7998046875,14928.0,15302.2001953125,279423,0.0,0.0,0.0
2013-03-11 00:00:00-04:00,15302.2001953125,15593.2998046875,15302.2001953125,15551.7001953125,188879,0.0,0.0,0.0
2013-03-12 00:00:00-04:00,15468.5,15718.0,15343.7998046875,15551.7001953125,161872,0.0,0.0,0.0
2013-03-13 00:00:00-04:00,15634.900390625,15634.900390625,15385.400390625,15426.900390625,159660,0.0,0.0,0.0
2013-03-14 00:00:00-04:00,15593.2998046875,15593.2998046875,15426.900390625,15510.099609375,37564,0.0,0.0,0.0
2013-03-15 00:00:00-04:00,15551.7001953125,15551.7001953125,15426.900390625,15468.5,33187,0.0,0.0,0.0
2013-03-18 00:00:00-04:00,15510.099609375,15551.7001953125,15343.7998046875,15343.7998046875,131210,0.0,0.0,0.0
2013-03-19 00:00:00-04:00,15260.599609375,15426.900390625,15260.599609375,15385.400390625,65605,0.0,0.0,0.0
2013-03-20 00:00:00-04:00,15510.099609375,15593.2998046875,15385.400390625,15468.5,151844,0.0,0.0,0.0
2013-03-21 00:00:00-04:00,15551.7001953125,16050.7001953125,15510.099609375,15884.2998046875,660236,0.0,0.0,0.0
2013-03-22 00:00:00-04:00,16050.7001953125,16549.69921875,15801.2001953125,15801.2001953125,932060,0.0,0.0,0.0
2013-03-25 00:00:00-04:00,16092.2998046875,16092.2998046875,15884.2998046875,16009.099609375,417103,0.0,0.0,0.0
2013-03-26 00:00:00-04:00,16133.7998046875,16133.7998046875,15925.900390625,15925.900390625,332835,0.0,0.0,0.0
2013-03-27 00:00:00-04:00,15884.2998046875,15925.900390625,15718.0,15718.0,449977,0.0,0.0,0.0
2013-03-28 00:00:00-04:00,15759.599609375,15884.2998046875,15718.0,15718.0,235534,0.0,0.0,0.0
2013-04-01 00:00:00-04:00,15634.900390625,15967.5,15634.900390625,15967.5,342792,0.0,0.0,0.0
2013-04-02 00:00:00-04:00,16009.099609375,16383.2998046875,16009.099609375,16092.2998046875,995261,0.0,0.0,0.0
2013-04-03 00:00:00-04:00,16133.7998046875,16175.400390625,15967.5,15967.5,309676,0.0,0.0,0.0
2013-04-04 00:00:00-04:00,16009.099609375,16009.099609375,15801.2001953125,15842.7998046875,139771,0.0,0.0,0.0
2013-04-05 00:00:00-04:00,15801.2001953125,15967.5,15801.2001953125,15967.5,296137,0.0,0.0,0.0
2013-04-08 00:00:00-04:00,15967.5,16508.099609375,15967.5,16508.099609375,1735989,0.0,0.0,0.0
2013-04-09 00:00:00-04:00,16549.69921875,17298.099609375,16508.099609375,17007.099609375,2150807,0.0,0.0,0.0
2013-04-10 00:00:00-04:00,17048.599609375,17048.599609375,16549.69921875,16549.69921875,734812,0.0,0.0,0.0
2013-04-11 00:00:00-04:00,16549.69921875,16549.69921875,16175.400390625,16300.2001953125,751550,0.0,0.0,0.0
2013-04-12 00:00:00-04:00,16424.900390625,16508.099609375,16092.2998046875,16217.0,798854,0.0,0.0,0.0
2013-04-15 00:00:00-04:00,16009.099609375,16217.0,15634.900390625,15718.0,771558,0.0,0.0,0.0
2013-04-16 00:00:00-04:00,15718.0,15759.599609375,15302.2001953125,15593.2998046875,331200,0.0,0.0,0.0
2013-04-17 00:00:00-04:00,15884.2998046875,16009.099609375,15593.2998046875,15801.2001953125,253811,0.0,0.0,0.0
2013-04-18 00:00:00-04:00,15634.900390625,15718.0,15343.7998046875,15385.400390625,326727,0.0,0.0,0.0
2013-04-19 00:00:00-04:00,15385.400390625,15385.400390625,15385.400390625,15385.400390625,0,0.0,0.0,0.0
2013-04-22 00:00:00-04:00,15593.2998046875,15593.2998046875,15343.7998046875,15343.7998046875,344860,0.0,0.0,0.0
2013-04-23 00:00:00-04:00,15551.7001953125,15551.7001953125,15385.400390625,15510.099609375,170410,0.0,0.0,0.0
2013-04-24 00:00:00-04:00,15593.2998046875,15593.2998046875,15343.7998046875,15426.900390625,361574,0.0,0.0,0.0
2013-04-25 00:00:00-04:00,15634.900390625,15634.900390625,15426.900390625,15468.5,111057,0.0,0.0,0.0
2013-04-26 00:00:00-04:00,15468.5,15551.7001953125,15426.900390625,15468.5,124308,0.0,0.0,0.0
2013-04-29 00:00:00-04:00,15468.5,15468.5,15468.5,15468.5,0,0.0,0.0,0.0
2013-04-30 00:00:00-04:00,15468.5,15468.5,15468.5,15468.5,0,0.0,0.0,0.0
2013-05-01 00:00:00-04:00,15468.5,15468.5,15468.5,15468.5,0,0.0,0.0,0.0
2013-05-02 00:00:00-04:00,15551.7001953125,15551.7001953125,15385.400390625,15385.400390625,159395,0.0,0.0,0.0
2013-05-03 00:00:00-04:00,15426.900390625,15468.5,15385.400390625,15426.900390625,176326,0.0,0.0,0.0
2013-05-06 00:00:00-04:00,15551.7001953125,15925.900390625,15426.900390625,15925.900390625,453200,0.0,0.0,0.0
2013-05-07 00:00:00-04:00,15801.2001953125,15801.2001953125,15593.2998046875,15593.2998046875,21886,0.0,0.0,0.0
2013-05-08 00:00:00-04:00,15801.2001953125,15842.7998046875,15634.900390625,15718.0,294309,0.0,0.0,0.0
2013-05-09 00:00:00-04:00,15801.2001953125,15801.2001953125,15718.0,15718.0,194194,0.0,0.0,0.0
2013-05-10 00:00:00-04:00,15801.2001953125,15801.2001953125,15718.0,15759.599609375,155595,0.0,0.0,0.0
2013-05-13 00:00:00-04:00,15884.2998046875,15884.2998046875,15759.599609375,15801.2001953125,144990,0.0,0.0,0.0
2013-05-14 00:00:00-04:00,15801.2001953125,16341.7001953125,15801.2001953125,15967.5,774083,0.0,0.0,0.0
2013-05-15 00:00:00-04:00,16092.2998046875,16133.7998046875,15967.5,16133.7998046875,376797,0.0,0.0,0.0
2013-05-16 00:00:00-04:00,16217.0,16217.0,16009.099609375,16133.7998046875,311047,0.0,0.0,0.0
2013-05-17 00:00:00-04:00,16092.2998046875,16133.7998046875,16009.099609375,16009.099609375,248905,0.0,0.0,0.0
2013-05-20 00:00:00-04:00,16009.099609375,16549.69921875,16009.099609375,16341.7001953125,748880,0.0,0.0,0.0
2013-05-21 00:00:00-04:00,17173.400390625,17464.5,16674.400390625,17464.5,4398892,0.0,0.0,0.0
2013-05-22 00:00:00-04:00,17464.5,17547.599609375,17339.69921875,17339.69921875,1137966,0.0,0.0,0.0
2013-05-23 00:00:00-04:00,17173.400390625,17547.599609375,17173.400390625,17339.69921875,1493384,0.0,0.0,0.0
2013-05-24 00:00:00-04:00,17339.69921875,17630.80078125,17298.099609375,17464.5,783727,0.0,0.0,0.0
2013-05-28 00:00:00-04:00,17880.30078125,18005.0,17797.099609375,17921.900390625,795751,0.0,0.0,0.0
2013-05-29 00:00:00-04:00,18088.19921875,18462.400390625,17963.400390625,18296.099609375,1190874,0.0,0.0,0.0
2013-05-30 00:00:00-04:00,18212.900390625,18296.099609375,18088.19921875,18254.5,708358,0.0,0.0,0.0
2013-05-31 00:00:00-04:00,18296.099609375,18919.80078125,18296.099609375,18504.0,1396323,0.0,0.0,0.0
2013-06-03 00:00:00-04:00,18504.0,18670.30078125,18337.69921875,18420.80078125,752512,0.0,0.0,0.0
2013-06-04 00:00:00-04:00,18420.80078125,18961.400390625,18420.80078125,18587.19921875,1736109,0.0,0.0,0.0
2013-06-05 00:00:00-04:00,18711.900390625,18919.80078125,18711.900390625,18795.099609375,275335,0.0,0.0,0.0
2013-06-06 00:00:00-04:00,18587.19921875,19003.0,18587.19921875,19003.0,454595,0.0,0.0,0.0
2013-06-07 00:00:00-04:00,19086.19921875,19127.69921875,18711.900390625,18919.80078125,349189,0.0,0.0,0.0
2013-06-10 00:00:00-04:00,19127.69921875,19127.69921875,18919.80078125,18961.400390625,616179,0.0,0.0,0.0
2013-06-11 00:00:00-04:00,18961.400390625,18961.400390625,18711.900390625,18795.099609375,565219,0.0,0.0,0.0
2013-06-12 00:00:00-04:00,18711.900390625,18795.099609375,18587.19921875,18711.900390625,466547,0.0,0.0,0.0
2013-06-13 00:00:00-04:00,18587.19921875,18711.900390625,18504.0,18587.19921875,994491,0.0,0.0,0.0
2013-06-14 00:00:00-04:00,18670.30078125,18670.30078125,18379.30078125,18379.30078125,619473,0.0,0.0,0.0
2013-06-17 00:00:00-04:00,18504.0,18504.0,17963.400390625,17963.400390625,590038,0.0,0.0,0.0
2013-06-18 00:00:00-04:00,17963.400390625,17963.400390625,17714.0,17838.69921875,431700,0.0,0.0,0.0
2013-06-19 00:00:00-04:00,17880.30078125,18046.599609375,17797.099609375,17880.30078125,254580,0.0,0.0,0.0
2013-06-20 00:00:00-04:00,17963.400390625,17963.400390625,17755.5,17797.099609375,347241,0.0,0.0,0.0
2013-06-21 00:00:00-04:00,17714.0,17755.5,17464.5,17755.5,601076,0.0,0.0,0.0
2013-06-24 00:00:00-04:00,17755.5,17755.5,17547.599609375,17672.400390625,377903,0.0,0.0,0.0
2013-06-25 00:00:00-04:00,17547.599609375,17630.80078125,17048.599609375,17215.0,1608362,0.0,0.0,0.0
2013-06-26 00:00:00-04:00,17090.19921875,17298.099609375,17090.19921875,17256.599609375,411427,0.0,0.0,0.0
2013-06-27 00:00:00-04:00,17381.30078125,17422.900390625,17215.0,17298.099609375,411836,0.0,0.0,0.0
2013-06-28 00:00:00-04:00,17672.400390625,17672.400390625,17381.30078125,17381.30078125,273723,0.0,0.0,0.0
2013-07-01 00:00:00-04:00,17506.0,17506.0,17298.099609375,17464.5,103313,0.0,0.0,0.0
2013-07-02 00:00:00-04:00,17506.0,17797.099609375,17464.5,17630.80078125,198090,0.0,0.0,0.0
2013-07-03 00:00:00-04:00,17714.0,17714.0,17547.599609375,17714.0,347625,0.0,0.0,0.0
2013-07-05 00:00:00-04:00,18046.599609375,18171.400390625,17921.900390625,18129.80078125,465898,0.0,0.0,0.0
2013-07-08 00:00:00-04:00,18171.400390625,18171.400390625,17880.30078125,17880.30078125,269683,0.0,0.0,0.0
2013-07-09 00:00:00-04:00,17880.30078125,17880.30078125,17547.599609375,17714.0,213842,0.0,0.0,0.0
2013-07-10 00:00:00-04:00,17714.0,17755.5,17589.19921875,17672.400390625,102351,0.0,0.0,0.0
2013-07-11 00:00:00-04:00,17714.0,17714.0,17547.599609375,17630.80078125,261314,0.0,0.0,0.0
2013-07-12 00:00:00-04:00,17589.19921875,17880.30078125,17589.19921875,17880.30078125,245682,0.0,0.0,0.0
2013-07-15 00:00:00-04:00,18005.0,18005.0,17755.5,17921.900390625,182362,0.0,0.0,0.0
2013-07-16 00:00:00-04:00,18005.0,18254.5,17921.900390625,18129.80078125,259438,0.0,0.0,0.0
2013-07-17 00:00:00-04:00,18296.099609375,18296.099609375,18171.400390625,18171.400390625,348732,0.0,0.0,0.0
2013-07-18 00:00:00-04:00,18171.400390625,18296.099609375,18005.0,18005.0,156702,0.0,0.0,0.0
2013-07-19 00:00:00-04:00,18171.400390625,18254.5,18005.0,18254.5,273820,0.0,0.0,0.0
2013-07-22 00:00:00-04:00,18420.80078125,18420.80078125,18088.19921875,18254.5,160694,0.0,0.0,0.0
2013-07-23 00:00:00-04:00,18254.5,18254.5,18088.19921875,18129.80078125,230195,0.0,0.0,0.0
2013-07-24 00:00:00-04:00,17963.400390625,18046.599609375,17880.30078125,17880.30078125,576282,0.0,0.0,0.0
2013-07-25 00:00:00-04:00,18046.599609375,18171.400390625,17880.30078125,18046.599609375,259318,0.0,0.0,0.0
2013-07-26 00:00:00-04:00,18129.80078125,18129.80078125,17797.099609375,17838.69921875,140084,0.0,0.0,0.0
2013-07-29 00:00:00-04:00,17838.69921875,17838.69921875,17464.5,17547.599609375,431436,0.0,0.0,0.0
2013-07-30 00:00:00-04:00,17506.0,17880.30078125,17464.5,17880.30078125,217425,0.0,0.0,0.0
2013-07-31 00:00:00-04:00,18005.0,18005.0,17755.5,17880.30078125,200903,0.0,0.0,0.0
2013-08-01 00:00:00-04:00,17880.30078125,17921.900390625,17838.69921875,17838.69921875,185993,0.0,0.0,0.0
2013-08-02 00:00:00-04:00,18005.0,18046.599609375,17921.900390625,17963.400390625,187412,0.0,0.0,0.0
2013-08-05 00:00:00-04:00,18005.0,18878.30078125,18005.0,18504.0,1356546,0.0,0.0,0.0
2013-08-06 00:00:00-04:00,18504.0,18836.69921875,18504.0,18795.099609375,1143474,0.0,0.0,0.0
2013-08-07 00:00:00-04:00,18919.80078125,19418.80078125,18836.69921875,19252.5,1987395,0.0,0.0,0.0
2013-08-08 00:00:00-04:00,19252.5,19252.5,18795.099609375,18795.099609375,874608,0.0,0.0,0.0
2013-08-09 00:00:00-04:00,18795.099609375,18961.400390625,18753.5,18961.400390625,492904,0.0,0.0,0.0
2013-08-12 00:00:00-04:00,19044.599609375,19044.599609375,18795.099609375,18878.30078125,480279,0.0,0.0,0.0
2013-08-13 00:00:00-04:00,18878.30078125,19086.19921875,18795.099609375,18919.80078125,1025538,0.0,0.0,0.0
2013-08-14 00:00:00-04:00,18919.80078125,19003.0,18836.69921875,19003.0,476191,0.0,0.0,0.0
2013-08-15 00:00:00-04:00,18836.69921875,19210.900390625,18670.30078125,19044.599609375,1936797,0.0,0.0,0.0
2013-08-16 00:00:00-04:00,19003.0,19127.69921875,18795.099609375,19127.69921875,770091,0.0,0.0,0.0
2013-08-19 00:00:00-04:00,19127.69921875,19793.099609375,19086.19921875,19585.099609375,1294260,0.0,0.0,0.0
2013-08-20 00:00:00-04:00,19543.599609375,19585.099609375,19294.099609375,19460.400390625,1077411,0.0,0.0,0.0
2013-08-21 00:00:00-04:00,19460.400390625,19460.400390625,18711.900390625,19294.099609375,1137221,0.0,0.0,0.0
2013-08-22 00:00:00-04:00,19294.099609375,19294.099609375,18753.5,18878.30078125,899306,0.0,0.0,0.0
2013-08-23 00:00:00-04:00,18919.80078125,18961.400390625,18504.0,18587.19921875,1059230,0.0,0.0,0.0
2013-08-26 00:00:00-04:00,18545.599609375,18628.80078125,18296.099609375,18545.599609375,478668,0.0,0.0,0.0
2013-08-27 00:00:00-04:00,18670.30078125,18670.30078125,18379.30078125,18462.400390625,295031,0.0,0.0,0.0
2013-08-28 00:00:00-04:00,18212.900390625,18296.099609375,17547.599609375,17797.099609375,1041747,0.0,0.0,0.0
2013-08-29 00:00:00-04:00,17714.0,18088.19921875,17714.0,17714.0,334976,0.0,0.0,0.0
2013-08-30 00:00:00-04:00,17880.30078125,17963.400390625,17672.400390625,17921.900390625,551608,0.0,0.0,0.0
2013-09-03 00:00:00-04:00,18171.400390625,18171.400390625,17797.099609375,17797.099609375,141070,0.0,0.0,0.0
2013-09-04 00:00:00-04:00,17921.900390625,18005.0,17714.0,17838.69921875,614279,0.0,0.0,0.0
2013-09-05 00:00:00-04:00,17963.400390625,18212.900390625,17797.099609375,18171.400390625,580659,0.0,0.0,0.0
2013-09-06 00:00:00-04:00,18254.5,18670.30078125,18129.80078125,18420.80078125,638737,0.0,0.0,0.0
2013-09-09 00:00:00-04:00,18420.80078125,18420.80078125,17838.69921875,17963.400390625,328483,0.0,0.0,0.0
2013-09-10 00:00:00-04:00,17963.400390625,18254.5,17963.400390625,18088.19921875,148790,0.0,0.0,0.0
2013-09-11 00:00:00-04:00,18254.5,18420.80078125,18005.0,18005.0,559904,0.0,0.0,0.0
2013-09-12 00:00:00-04:00,17921.900390625,18129.80078125,17880.30078125,17880.30078125,462988,0.0,0.0,0.0
2013-09-13 00:00:00-04:00,17797.099609375,18005.0,17797.099609375,17797.099609375,262348,0.0,0.0,0.0
2013-09-16 00:00:00-04:00,17838.69921875,17880.30078125,17714.0,17755.5,412966,0.0,0.0,0.0
2013-09-17 00:00:00-04:00,17838.69921875,18005.0,17714.0,17838.69921875,380693,0.0,0.0,0.0
2013-09-18 00:00:00-04:00,18005.0,18212.900390625,17880.30078125,18005.0,495935,0.0,0.0,0.0
2013-09-19 00:00:00-04:00,18129.80078125,18254.5,18046.599609375,18046.599609375,329974,0.0,0.0,0.0
2013-09-20 00:00:00-04:00,18046.599609375,18171.400390625,18046.599609375,18088.19921875,106776,0.0,0.0,0.0
2013-09-23 00:00:00-04:00,18088.19921875,18504.0,18088.19921875,18462.400390625,775358,0.0,0.0,0.0
2013-09-24 00:00:00-04:00,18504.0,18961.400390625,18504.0,18795.099609375,806573,0.0,0.0,0.0
2013-09-25 00:00:00-04:00,18836.69921875,18878.30078125,18545.599609375,18628.80078125,607569,0.0,0.0,0.0
2013-09-26 00:00:00-04:00,18628.80078125,18795.099609375,18504.0,18795.099609375,432734,0.0,0.0,0.0
2013-09-27 00:00:00-04:00,18836.69921875,18836.69921875,18545.599609375,18711.900390625,324563,0.0,0.0,0.0
2013-09-30 00:00:00-04:00,18878.30078125,18878.30078125,18670.30078125,18753.5,461040,0.0,0.0,0.0
2013-10-01 00:00:00-04:00,18670.30078125,18836.69921875,18628.80078125,18628.80078125,744672,0.0,0.0,0.0
